id_pedido,id_cliente,Tipo_vivienda,Dirección,Comuna,Latitud,Longitud,fecha_entrega,día,a_ventana,b_ventana,peso_pedido,volumen_pedido
ORD-CL-202612-003221,19928840 - 1,False,"calle san diego 1862, Peñalolén, Santiago, Chile",Peñalolén,-33.471099146133,-70.648390531982,2026-12-27,27,540,1260,314263,1934973
ORD-CL-202612-003222,22.655.290 - 1,True,"avenida. tobalaba 3853, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-27,27,660,780,149156,1133495
ORD-CL-202612-003223,7062851-9,False,"avenida las condes 2824, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-26,26,540,1260,237001,1730019
ORD-CL-202612-003224,19851650-7,True,"calle arturo prat 5072, Macul, Santiago, Chile",Macul,-33.492382779371,-70.614732792594,2026-12-27,27,900,1020,96586,498121
ORD-CL-202612-003225,17.996.317 - 9,True,"avenida macul 1380, Puente Alto, Santiago, Chile",Puente Alto,-33.629343818701,-70.590331792175,2026-12-27,27,780,900,199209,1334422
ORD-CL-202612-003226,13651938  -  0,True,"calle morande 1676, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,2026-12-27,27,540,660,138267,1000267
ORD-CL-202612-003227,19948802 - 5,False,"avenida. providencia 7581, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-27,27,540,1260,113070,573426
ORD-CL-202612-003228,9.007.503 - 6,True,"calle morande 508, Peñalolén, Santiago, Chile",Peñalolén,-33.437498901683,-70.653973876179,2026-12-26,26,900,1020,44214,337272
ORD-CL-202612-003229,11782805 - 1,True,"calle teatinos 51, Providencia, Santiago, Chile",Providencia,-33.442431409614,-70.654530390903,2026-12-28,28,1140,1260,209086,1450847
ORD-CL-202612-003230,17.650.281 - 9,True,"avenida. irarrazaval 9016, San Miguel, Santiago, Chile",San Miguel,-33.45343260721,-70.570883932789,2026-12-26,26,540,660,67964,461916
ORD-CL-202612-003231,7374439-8,False,"calle estado 5020, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-26,26,540,1260,156472,1203664
ORD-CL-202612-003232,18274857 - 0,True,"avenida. manuel montt 5054, Las Condes, Santiago, Chile",Las Condes,-33.561640811184,-70.563227671526,2026-12-27,27,660,780,226696,1544477
ORD-CL-202612-003233,10.392.894-1,True,"avenida. apoquindo 4999, Maipú, Santiago, Chile",Maipú,-33.41172156444,-70.576967747734,2026-12-27,27,1140,1260,56375,208566
ORD-CL-202612-003234,22.537.714-9,False,"calle amunategui 8339, Puente Alto, Santiago, Chile",Puente Alto,-33.560632939791,-70.56213358452,2026-12-27,27,540,1260,50852,390945
ORD-CL-202612-003235,6613230-2,True,"avenida. departamental 2164, Lo Prado, Santiago, Chile",Lo Prado,-33.498990620492,-70.670257714801,2026-12-27,27,540,660,192032,1225287
ORD-CL-202612-003236,10.595.944-8,False,"calle arturo prat 9278, Ñuñoa, Santiago, Chile",Ñuñoa,-33.453402322018,-70.64843783275,2026-12-28,28,540,1260,239990,1431784
ORD-CL-202612-003237,19.012.047-9,True,"avenida. kennedy 1678, Providencia, Santiago, Chile",Providencia,-33.40941896899,-70.606019567927,2026-12-27,27,1140,1260,18481,150671
ORD-CL-202612-003238,14976779 - 6,True,"avenida. irarrazaval 8302, Ñuñoa, Santiago, Chile",Ñuñoa,-33.45361359789,-70.609348172711,2026-12-26,26,660,780,261479,2664841
ORD-CL-202612-003239,19.414.022-1,False,"calle santo domingo 8278, Santiago, Santiago, Chile",Santiago,-33.465956679297,-70.748521774424,2026-12-26,26,540,1260,106008,466969
ORD-CL-202612-003240,20.510.095-7,True,"avenida. libertador bernardo o'higgins 5771, Maipú, Santiago, Chile",Maipú,-33.502748749919,-70.782470074847,2026-12-28,28,780,900,186218,1257827
ORD-CL-202612-003241,6.883.800-5,True,"calle san antonio 3562, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,2026-12-27,27,660,780,128704,927104
ORD-CL-202612-003242,17085699-0,False,"calle huerfanos 4777, Puente Alto, Santiago, Chile",Puente Alto,-33.605613764821,-70.523335710879,2026-12-27,27,540,1260,192566,1224440
ORD-CL-202612-003243,10.436.716-4,True,"avenida. manuel montt 756, Providencia, Santiago, Chile",Providencia,-33.434898558383,-70.616517821923,2026-12-26,26,660,780,147518,1244562
ORD-CL-202612-003244,7.686.618 - 4,False,"calle catedral 8449, Santiago, Santiago, Chile",Santiago,-33.438297133888,-70.659944515034,2026-12-28,28,540,1260,126342,875075
ORD-CL-202612-003245,7.641.766-6,True,"calle arturo prat 7970, Providencia, Santiago, Chile",Providencia,-33.4323744,-70.6098356,2026-12-27,27,1140,1260,466773,2588273
ORD-CL-202612-003246,11.421.024  -  8,True,"gran avenida jose miguel carrera 2634, Santiago, Santiago, Chile",Santiago,-33.478668561948,-70.648084261162,2026-12-25,25,1020,1140,82580,687932
ORD-CL-202612-003247,17.777.808 - 6,True,"avenida. libertador bernardo o'higgins 5746, Santiago, Santiago, Chile",Santiago,-33.45905341466,-70.711806873953,2026-12-26,26,900,1020,350096,2327756
ORD-CL-202612-003248,15.916.683-3,True,"calle santo domingo 1407, La Florida, Santiago, Chile",La Florida,-33.570544265011,-70.57625975021,2026-12-27,27,900,1020,659378,4382845
ORD-CL-202612-003249,12668481-4,True,"calle compania de jesus 326, Estación Central, Santiago, Chile",Estación Central,-33.439828630964,-70.664165102041,2026-12-26,26,780,900,402124,3203125
ORD-CL-202612-003250,14081942-3,True,"avenida. vicuna mackenna 139, Puente Alto, Santiago, Chile",Puente Alto,-33.565753567296,-70.584383197401,2026-12-27,27,780,900,78116,370778
ORD-CL-202612-003251,11.405.291-4,True,"calle bandera 8936, Ñuñoa, Santiago, Chile",Ñuñoa,-33.461731990549,-70.55674039319,2026-12-26,26,900,1020,48752,195849
ORD-CL-202612-003252,14146453-0,False,"calle estado 6910, Providencia, Santiago, Chile",Providencia,-33.443432535717,-70.648928126622,2026-12-26,26,540,1260,312509,1768533
ORD-CL-202612-003253,15517700 - 9,True,"calle huerfanos 2940, Santiago, Santiago, Chile",Santiago,-33.442300517784,-70.675224797183,2026-12-27,27,1020,1140,144886,1216149
ORD-CL-202612-003254,13.948.753 - 2,False,"avenida. irarrazaval 4826, San Miguel, Santiago, Chile",San Miguel,-33.454402085605,-70.579512773598,2026-12-27,27,540,1260,94504,564579
ORD-CL-202612-003255,19.039.525-0,True,"avenida. providencia 4139, Las Condes, Santiago, Chile",Las Condes,-33.428348419768,-70.619115940584,2026-12-26,26,900,1020,34348,202182
ORD-CL-202612-003256,20710387-0,False,"calle teatinos 7938, Macul, Santiago, Chile",Macul,-33.444727838885,-70.654178327001,2026-12-27,27,540,1260,349250,1531817
ORD-CL-202612-003257,21.545.073 - 4,False,"calle bandera 3158, La Florida, Santiago, Chile",La Florida,-33.537175594148,-70.604018853327,2026-12-26,26,540,1260,200649,1588714
ORD-CL-202612-003258,16.029.558-0,True,"avenida. matta 5475, La Florida, Santiago, Chile",La Florida,-33.546182053884,-70.57253303033,2026-12-27,27,1020,1140,79381,376798
ORD-CL-202612-003259,13904998-0,False,"avenida. recoleta 3179, La Reina, Santiago, Chile",La Reina,-33.428325972195,-70.646810855879,2026-12-26,26,540,1260,209618,1023887
ORD-CL-202612-003260,8.185.637-4,True,"calle santo domingo 1982, Estación Central, Santiago, Chile",Estación Central,-33.43756795509,-70.663447378218,2026-12-26,26,780,900,149520,1097118
ORD-CL-202612-003261,15.246.269 - 4,False,"avenida. mapocho 8992, Las Condes, Santiago, Chile",Las Condes,-33.43841601621,-70.760062353697,2026-12-28,28,540,1260,408997,3248904
ORD-CL-202612-003262,5.937.439-0,True,"avenida. recoleta 9218, Maipú, Santiago, Chile",Maipú,-33.432921482452,-70.648005865816,2026-12-29,29,540,660,149703,742682
ORD-CL-202612-003263,20099306 - 9,False,"avenida. tobalaba 3141, Vitacura, Santiago, Chile",Vitacura,-33.429846716196,-70.586179233727,2026-12-27,27,540,1260,231475,1634831
ORD-CL-202612-003264,13012372-4,False,"calle catedral 6951, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-28,28,540,1260,123345,725006
ORD-CL-202612-003265,12057551 - 7,False,"avenida. independencia 5913, Las Condes, Santiago, Chile",Las Condes,-33.371672675215,-70.687282708711,2026-12-28,28,540,1260,44385,170142
ORD-CL-202612-003266,11.487.286 - 0,True,"avenida. la florida 3966, La Florida, Santiago, Chile",La Florida,-33.519541520429,-70.580606754106,2026-12-27,27,1140,1260,152195,862750
ORD-CL-202612-003267,21.150.603-7,True,"avenida. recoleta 4446, Independencia, Santiago, Chile",Independencia,-33.395952032038,-70.642746715864,2026-12-25,25,780,900,59181,276180
ORD-CL-202612-003268,6735029 - 2,False,"gran avenida jose miguel carrera 5414, Quinta Normal, Santiago, Chile",Quinta Normal,-33.583731323695,-70.69748180421,2026-12-26,26,540,1260,139130,835181
ORD-CL-202612-003269,10448640-4,False,"avenida. departamental 7403, Recoleta, Santiago, Chile",Recoleta,-33.51077651027,-70.57113599588,2026-12-26,26,540,1260,69733,436078
ORD-CL-202612-003270,5903103  -  7,True,"avenida manuel montt 7191, Maipú, Santiago, Chile",Maipú,-33.561519734799,-70.563261939544,2026-12-26,26,780,900,220709,1667340
ORD-CL-202612-003271,6.435.456-8,True,"avenida. macul 6737, Recoleta, Santiago, Chile",Recoleta,-33.505857950306,-70.583247119644,2026-12-26,26,660,780,81029,481803
ORD-CL-202612-003272,13.388.530 - 8,False,"avenida. americo vespucio 136, San Miguel, Santiago, Chile",San Miguel,-33.542347522913,-70.632487163645,2026-12-29,29,540,1260,258945,1773270
ORD-CL-202612-003273,14804468 - 1,True,"avenida. grecia 1804, Puente Alto, Santiago, Chile",Puente Alto,-33.461655585106,-70.613076164719,2026-12-27,27,660,780,231874,1558506
ORD-CL-202612-003274,17.918.205-5,False,"avenida manuel montt 2121, Peñalolén, Santiago, Chile",Peñalolén,-33.561648257028,-70.56322527324,2026-12-27,27,540,1260,168721,1326518
ORD-CL-202612-003275,21.338.685  -  2,False,"avenida. irarrazaval 9906, Estación Central, Santiago, Chile",Estación Central,-33.477149390838,-70.691448473694,2026-12-27,27,540,1260,145844,1148397
ORD-CL-202612-003276,6256899-1,False,"calle teatinos 3427, Lo Prado, Santiago, Chile",Lo Prado,-33.444727838885,-70.654178327001,2026-12-28,28,540,1260,29935,225087
ORD-CL-202612-003277,5.882.244 - 8,False,"calle merced 8895, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-29,29,540,1260,83111,621029
ORD-CL-202612-003278,6.391.721-0,True,"calle san antonio 9379, La Florida, Santiago, Chile",La Florida,-33.521891353878,-70.601773223348,2026-12-28,28,660,780,229099,1828456
ORD-CL-202612-003279,12.247.678-3,True,"avenida. apoquindo 3809, Maipú, Santiago, Chile",Maipú,-33.415679482353,-70.590636328981,2026-12-28,28,1140,1260,119291,384995
ORD-CL-202612-003280,18.117.500 - 8,True,"avenida. kennedy 6923, Quinta Normal, Santiago, Chile",Quinta Normal,-33.395136216516,-70.562124910379,2026-12-27,27,660,780,79758,679572
ORD-CL-202612-003281,5.805.928-3,False,"calle teatinos 3426, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,2026-12-28,28,540,1260,30707,173082
ORD-CL-202612-003282,16513297-6,True,"avenida. matta 4483, La Reina, Santiago, Chile",La Reina,-33.435425670582,-70.529612883216,2026-12-28,28,1020,1140,138100,986258
ORD-CL-202612-003283,20307103 - 7,False,"calle san antonio 1624, Providencia, Santiago, Chile",Providencia,-33.437621089834,-70.648432127502,2026-12-28,28,540,1260,102710,802943
ORD-CL-202612-003284,19.464.509-3,True,"avenida. libertador bernardo o'higgins 2778, Recoleta, Santiago, Chile",Recoleta,-33.397882277541,-70.657269695523,2026-12-27,27,900,1020,96073,642112
ORD-CL-202612-003285,18.302.021-1,True,"calle huerfanos 3119, Maipú, Santiago, Chile",Maipú,-33.442365052788,-70.676748023285,2026-12-27,27,540,660,216538,1484415
ORD-CL-202612-003286,17.984.108-4,True,"calle arturo prat 6826, Santiago, Santiago, Chile",Santiago,-33.523257012806,-70.629180448483,2026-12-28,28,780,900,23281,118821
ORD-CL-202612-003287,9543617 - 7,True,"calle san antonio 9038, Las Condes, Santiago, Chile",Las Condes,-33.374848354482,-70.509384848123,2026-12-28,28,1020,1140,269243,2029130
ORD-CL-202612-003288,12.669.961-2,True,"avenida. macul 283, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-26,26,540,660,77601,649478
ORD-CL-202612-003289,20245626-0,True,"avenida providencia 8825, Maipú, Santiago, Chile",Maipú,-33.483049751453,-70.743798200532,2026-12-28,28,1020,1140,170313,1396480
ORD-CL-202612-003290,6.510.437 - 1,False,"calle bandera 1508, Independencia, Santiago, Chile",Independencia,-33.435311103444,-70.652919322764,2026-12-28,28,540,1260,104763,585330
ORD-CL-202612-003291,20.911.185  -  1,False,"avenida recoleta 9615, Vitacura, Santiago, Chile",Vitacura,-33.432921482452,-70.648005865816,2026-12-26,26,540,1260,153314,807946
ORD-CL-202612-003292,17620980-6,False,"avenida. departamental 2987, Vitacura, Santiago, Chile",Vitacura,-33.511503136364,-70.571343467334,2026-12-28,28,540,1260,88690,647763
ORD-CL-202612-003293,11174494-1,True,"calle santo domingo 5696, Quinta Normal, Santiago, Chile",Quinta Normal,-33.439842766824,-70.695467808671,2026-12-28,28,1020,1140,121841,832989
ORD-CL-202612-003294,22.906.999  -  7,False,"calle bandera 6834, La Florida, Santiago, Chile",La Florida,-33.461182472604,-70.557815506195,2026-12-27,27,540,1260,282526,1956605
ORD-CL-202612-003295,7.941.056-6,True,"avenida. kennedy 5315, Independencia, Santiago, Chile",Independencia,-33.402123811586,-70.580377304719,2026-12-27,27,780,900,49684,371347
ORD-CL-202612-003296,13767793 - 9,False,"calle amunategui 9147, Quinta Normal, Santiago, Chile",Quinta Normal,-33.416256393965,-70.667550494274,2026-12-26,26,540,1260,106110,743581
ORD-CL-202612-003297,7.486.777 - 6,False,"avenida. recoleta 4097, Estación Central, Santiago, Chile",Estación Central,-33.387353025347,-70.642066720806,2026-12-28,28,540,1260,157949,1398674
ORD-CL-202612-003298,21662568  -  4,False,"avenida. mapocho 5583, Maipú, Santiago, Chile",Maipú,-33.42692740064,-70.712102422949,2026-12-28,28,540,1260,106552,782659
ORD-CL-202612-003299,21.699.278-3,False,"avenida. grecia 6249, Peñalolén, Santiago, Chile",Peñalolén,-33.470548867173,-70.570407293443,2026-12-27,27,540,1260,263381,2697588
ORD-CL-202612-003300,6.941.496-0,True,"calle santo domingo 7909, Independencia, Santiago, Chile",Independencia,-33.538703698916,-70.634754747448,2026-12-27,27,900,1020,560682,4408024
ORD-CL-202612-003301,18.241.028 - 5,False,"avenida. mapocho 4637, Lo Prado, Santiago, Chile",Lo Prado,-33.429334512587,-70.699504661586,2026-12-27,27,540,1260,107642,884729
ORD-CL-202612-003302,20396809 - 1,True,"avenida. grecia 8308, Estación Central, Santiago, Chile",Estación Central,-33.475096565115,-70.545890840732,2026-12-27,27,660,780,46333,235602
ORD-CL-202612-003303,22.275.515-0,False,"avenida. grecia 6734, La Reina, Santiago, Chile",La Reina,-33.471459189184,-70.563644483017,2026-12-27,27,540,1260,44603,172189
ORD-CL-202612-003304,15355823 - 9,True,"avenida. independencia 2872, Estación Central, Santiago, Chile",Estación Central,-33.400334641062,-70.666948961901,2026-12-27,27,1140,1260,192855,1139413
ORD-CL-202612-003305,19.109.601-9,False,"avenida. libertador bernardo o'higgins 3892, San Miguel, Santiago, Chile",San Miguel,-33.453639439322,-70.689125315475,2026-12-28,28,540,1260,5699,19618
ORD-CL-202612-003306,15.893.864-7,False,"gran avenida jose miguel carrera 572, Recoleta, Santiago, Chile",Recoleta,-33.583564466836,-70.69735897124,2026-12-28,28,540,1260,28077,198173
ORD-CL-202612-003307,17.266.435 - 0,True,"calle monjitas 9934, Maipú, Santiago, Chile",Maipú,-33.435915093122,-70.641996798698,2026-12-28,28,900,1020,15954,21753
ORD-CL-202612-003308,5.482.053 - 2,False,"calle catedral 8079, Las Condes, Santiago, Chile",Las Condes,-33.389303637162,-70.546634181227,2026-12-28,28,540,1260,430007,3461690
ORD-CL-202612-003309,5.241.999 - 3,False,"avenida. providencia 4048, Maipú, Santiago, Chile",Maipú,-33.483049751453,-70.743798200532,2026-12-27,27,540,1260,125328,895490
ORD-CL-202612-003310,19.618.300-6,True,"calle merced 2159, Recoleta, Santiago, Chile",Recoleta,-33.436856985775,-70.639216119699,2026-12-27,27,1140,1260,7108,16559
ORD-CL-202612-003311,15316332-9,False,"avenida. macul 7567, Quinta Normal, Santiago, Chile",Quinta Normal,-33.508468751041,-70.56183839223,2026-12-28,28,540,1260,16971,49571
ORD-CL-202612-003312,8402871 - 2,False,"avenida. recoleta 1088, Puente Alto, Santiago, Chile",Puente Alto,-33.42838417849,-70.646827084406,2026-12-26,26,540,1260,593283,4297708
ORD-CL-202612-003313,17.645.044-3,False,"gran avenida jose miguel carrera 1038, Macul, Santiago, Chile",Macul,-33.583580525344,-70.697370792836,2026-12-27,27,540,1260,161493,918988
ORD-CL-202612-003314,7.959.733 - 1,False,"avenida. kennedy 3031, Vitacura, Santiago, Chile",Vitacura,-33.390576984682,-70.551083799604,2026-12-29,29,540,1260,325270,2689166
ORD-CL-202612-003315,22612696-6,False,"avenida. departamental 6951, Lo Prado, Santiago, Chile",Lo Prado,-33.510766587752,-70.571271538773,2026-12-27,27,540,1260,48231,241108
ORD-CL-202612-003316,14.089.104  -  8,True,"avenida. la florida 9439, Maipú, Santiago, Chile",Maipú,-33.542846373536,-70.570593262161,2026-12-28,28,780,900,35968,85328
ORD-CL-202612-003317,14583210  -  8,False,"avenida. pedro de valdivia 3769, San Miguel, Santiago, Chile",San Miguel,-33.457223138379,-70.605553208043,2026-12-27,27,540,1260,165332,1268761
ORD-CL-202612-003318,8.110.567 - 4,True,"calle san diego 7308, Recoleta, Santiago, Chile",Recoleta,-33.444107404651,-70.651651197417,2026-12-27,27,780,900,216916,1583081
ORD-CL-202612-003319,22580121-4,False,"calle merced 2517, Ñuñoa, Santiago, Chile",Ñuñoa,-33.436855272203,-70.639351939537,2026-12-28,28,540,1260,313491,2045038
ORD-CL-202612-003320,15.706.390 - 3,True,"calle compania de jesus 5396, La Florida, Santiago, Chile",La Florida,-33.550971989128,-70.590710743656,2026-12-28,28,780,900,77629,454112
ORD-CL-202612-003321,9.554.867-4,False,"avenida. tobalaba 5752, Macul, Santiago, Chile",Macul,-33.519325407174,-70.557669187019,2026-12-28,28,540,1260,62589,285609
ORD-CL-202612-003322,14.862.014-2,False,"calle bandera 1777, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-27,27,540,1260,33356,110482
ORD-CL-202612-003323,9.490.310-5,True,"avenida. vicuna mackenna 9874, La Florida, Santiago, Chile",La Florida,-33.547316706235,-70.587369915621,2026-12-28,28,540,660,40611,241567
ORD-CL-202612-003324,5.775.258-5,False,"avenida. macul 922, Ñuñoa, Santiago, Chile",Ñuñoa,-33.462765604001,-70.598119998911,2026-12-27,27,540,1260,195980,1505107
ORD-CL-202612-003325,12712976-6,True,"avenida. providencia 4190, Santiago, Santiago, Chile",Santiago,-33.483049751453,-70.743798200532,2026-12-29,29,1140,1260,33522,303666
ORD-CL-202612-003326,20550215-3,False,"calle estado 1257, Estación Central, Santiago, Chile",Estación Central,-33.484124523639,-70.679688741035,2026-12-26,26,540,1260,351782,2620408
ORD-CL-202612-003327,10469153 - 4,True,"avenida. la florida 9689, Quinta Normal, Santiago, Chile",Quinta Normal,-33.546747798544,-70.568840558205,2026-12-28,28,900,1020,59002,380879
ORD-CL-202612-003328,15844395 - 1,False,"gran avenida jose miguel carrera 1569, Ñuñoa, Santiago, Chile",Ñuñoa,-33.583598823773,-70.697384263366,2026-12-27,27,540,1260,258189,1794608
ORD-CL-202612-003329,17835620-8,True,"avenida. apoquindo 6999, Puente Alto, Santiago, Chile",Puente Alto,-33.578930631284,-70.557759248356,2026-12-28,28,900,1020,184644,1041252
ORD-CL-202612-003330,12439392 - 2,True,"calle catedral 7030, Macul, Santiago, Chile",Macul,-33.438297133888,-70.659944515034,2026-12-27,27,1020,1140,177974,1012802
ORD-CL-202612-003331,20.921.571-6,True,"calle santo domingo 9185, La Florida, Santiago, Chile",La Florida,-33.570544265011,-70.57625975021,2026-12-29,29,1020,1140,131395,1085123
ORD-CL-202612-003332,21.609.589 - 4,True,"avenida tobalaba 4667, Santiago, Santiago, Chile",Santiago,-33.434911408479,-70.581011321169,2026-12-27,27,1020,1140,283214,2528760
ORD-CL-202612-003333,17.170.812-3,False,"avenida. santa rosa 5583, Santiago, Santiago, Chile",Santiago,-33.508258734621,-70.638125585536,2026-12-28,28,540,1260,210854,1507381
ORD-CL-202612-003334,20.810.671-6,True,"avenida las condes 3513, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-26,26,780,900,85006,474360
ORD-CL-202612-003335,11928104-3,False,"calle catedral 8025, La Reina, Santiago, Chile",La Reina,-33.438297133888,-70.659944515034,2026-12-28,28,540,1260,129551,865568
ORD-CL-202612-003336,14.552.741-6,True,"avenida. recoleta 3714, Puente Alto, Santiago, Chile",Puente Alto,-33.3916859221,-70.642511561499,2026-12-28,28,900,1020,481759,2326484
ORD-CL-202612-003337,7744061 - 4,False,"avenida departamental 8493, Estación Central, Santiago, Chile",Estación Central,-33.483835140245,-70.694838354416,2026-12-28,28,540,1260,87231,617698
ORD-CL-202612-003338,19.204.363 - 3,False,"calle estado 9717, La Florida, Santiago, Chile",La Florida,-33.555156809071,-70.572873922332,2026-12-27,27,540,1260,306470,2043497
ORD-CL-202612-003339,6.919.530-9,True,"avenida. pajaritos 2670, Peñalolén, Santiago, Chile",Peñalolén,-33.503031073385,-70.757476990929,2026-12-27,27,1140,1260,79331,580661
ORD-CL-202612-003340,20549709-1,True,"calle teatinos 7372, Lo Prado, Santiago, Chile",Lo Prado,-33.444727838885,-70.654178327001,2026-12-29,29,780,900,69921,413941
ORD-CL-202612-003341,17518911-5,True,"avenida. recoleta 5351, Estación Central, Santiago, Chile",Estación Central,-33.377773119719,-70.638110544042,2026-12-28,28,540,660,108712,907218
ORD-CL-202612-003342,13730612-4,True,"calle teatinos 1095, Puente Alto, Santiago, Chile",Puente Alto,-33.432341122765,-70.65563659483,2026-12-30,30,1020,1140,44700,294985
ORD-CL-202612-003343,9024420-1,True,"avenida. providencia 270, Recoleta, Santiago, Chile",Recoleta,-33.428348419768,-70.619115940584,2026-12-27,27,780,900,173374,1191427
ORD-CL-202612-003344,18489688-3,True,"avenida. kennedy 5660, Estación Central, Santiago, Chile",Estación Central,-33.399183664571,-70.575145944257,2026-12-28,28,780,900,48022,246915
ORD-CL-202612-003345,20.933.898  -  9,False,"avenida. libertador bernardo o'higgins 3088, Puente Alto, Santiago, Chile",Puente Alto,-33.619133541704,-70.568635144195,2026-12-27,27,540,1260,220368,942156
ORD-CL-202612-003346,6.927.295-4,True,"calle compania de jesus 2373, Santiago, Santiago, Chile",Santiago,-33.440072482191,-70.669137523821,2026-12-27,27,540,660,59970,544824
ORD-CL-202612-003347,18.148.969-2,False,"calle san antonio 448, Vitacura, Santiago, Chile",Vitacura,-33.373959979156,-70.509784684816,2026-12-29,29,540,1260,140363,626927
ORD-CL-202612-003348,9029959-6,True,"calle estado 2864, Macul, Santiago, Chile",Macul,-33.410426293727,-70.711095456015,2026-12-27,27,660,780,218519,1656790
ORD-CL-202612-003349,16.399.358 - 6,True,"avenida. providencia 4275, Las Condes, Santiago, Chile",Las Condes,-33.428348419768,-70.619115940584,2026-12-29,29,900,1020,100549,451972
ORD-CL-202612-003350,13689284-3,True,"calle san diego 2653, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-26,26,1140,1260,70849,447781
ORD-CL-202612-003351,19456423  -  6,False,"calle merced 3022, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-28,28,540,1260,285632,2412795
ORD-CL-202612-003352,22.511.212 - 7,False,"calle huerfanos 1261, Peñalolén, Santiago, Chile",Peñalolén,-33.439422884695,-70.654052864133,2026-12-29,29,540,1260,209528,1553424
ORD-CL-202612-003353,8508000 - 3,False,"avenida. las condes 3917, Puente Alto, Santiago, Chile",Puente Alto,-33.557815842347,-70.550228027487,2026-12-28,28,540,1260,61656,341594
ORD-CL-202612-003354,8717382-2,False,"calle amunategui 7896, Maipú, Santiago, Chile",Maipú,-33.603026827328,-70.679782721543,2026-12-29,29,540,1260,86581,347866
ORD-CL-202612-003355,19.806.040-6,True,"avenida. la florida 1424, Puente Alto, Santiago, Chile",Puente Alto,-33.561083020801,-70.558292716772,2026-12-28,28,660,780,82098,695217
ORD-CL-202612-003356,21.024.807-2,True,"gran avenida. jose miguel carrera 9351, Vitacura, Santiago, Chile",Vitacura,-33.5440146124,-70.667147433003,2026-12-27,27,1020,1140,10843,37809
ORD-CL-202612-003357,9.866.164-9,True,"avenida. la florida 7352, La Reina, Santiago, Chile",La Reina,-33.520996518796,-70.579217724543,2026-12-27,27,780,900,129244,784476
ORD-CL-202612-003358,20.617.357 - 1,False,"avenida apoquindo 8523, Las Condes, Santiago, Chile",Las Condes,-33.407999338491,-70.545235476921,2026-12-29,29,540,1260,422992,3236586
ORD-CL-202612-003359,16.805.473-9,True,"calle santo domingo 406, Macul, Santiago, Chile",Macul,-33.439210906364,-70.690117930383,2026-12-29,29,540,660,206948,1199306
ORD-CL-202612-003360,19888499-6,False,"calle arturo prat 5007, Las Condes, Santiago, Chile",Las Condes,-33.404341183963,-70.721922285841,2026-12-27,27,540,1260,159711,1055916
ORD-CL-202612-003361,13.395.410-0,True,"calle san antonio 12, Estación Central, Santiago, Chile",Estación Central,-33.45901135367,-70.746211038741,2026-12-29,29,540,660,280954,1800869
ORD-CL-202612-003362,16.946.426-7,False,"calle catedral 4222, La Reina, Santiago, Chile",La Reina,-33.440751426774,-70.692222627626,2026-12-27,27,540,1260,300634,1558927
ORD-CL-202612-003363,18622994 - 3,True,"avenida. grecia 969, Puente Alto, Santiago, Chile",Puente Alto,-33.512726000502,-70.772216782133,2026-12-27,27,900,1020,72673,595316
ORD-CL-202612-003364,21.577.718-1,False,"gran avenida jose miguel carrera 1092, La Florida, Santiago, Chile",La Florida,,,2026-12-27,27,540,1260,110865,748079
ORD-CL-202612-003365,8627340 - 2,True,"calle morande 5822, Las Condes, Santiago, Chile",Las Condes,-33.398723296541,-70.512746004627,2026-12-30,30,660,780,131736,965990
ORD-CL-202612-003366,17868261-3,False,"avenida. irarrazaval 4764, Recoleta, Santiago, Chile",Recoleta,-33.454443086547,-70.580418725203,2026-12-27,27,540,1260,56699,401948
ORD-CL-202612-003367,6.277.553-9,True,"avenida. las condes 8020, Peñalolén, Santiago, Chile",Peñalolén,-33.399289119413,-70.552619298393,2026-12-28,28,900,1020,137739,1093505
ORD-CL-202612-003368,5.098.173 - 6,False,"calle arturo prat 9979, Providencia, Santiago, Chile",Providencia,-33.4323744,-70.6098356,2026-12-28,28,540,1260,80650,425676
ORD-CL-202612-003369,6.031.151-7,False,"avenida. independencia 1274, Puente Alto, Santiago, Chile",Puente Alto,-33.602284759779,-70.591872728088,2026-12-27,27,540,1260,111874,886027
ORD-CL-202612-003370,21.961.137-7,True,"calle estado 5051, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-29,29,780,900,40377,253479
